727850,"SPOKANE INTERNATIONAL AP [CHENEY - UO]",WA,-8.0,47.490,-117.589,777
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
11/28/1986,11:00,467,1405,105,1,9,2,1,9,105,1,13,12000,1,9,100,1,9,12000,1,13,4060,1,18,10,A,7,10,A,7,2.8,A,7,2.2,A,7,96,A,7,931,A,7,20,A,7,4.1,A,7,4000,A,7,90,A,7,1.0,E,8,0.025,F,8,-9900.000,?,0,-9900,-9900,?,0
11/28/1986,12:00,505,1405,192,1,9,2,1,9,192,1,13,21100,1,9,200,1,9,21000,1,13,6160,1,18,10,A,7,10,A,7,2.8,A,7,2.2,A,7,96,A,7,931,A,7,50,A,7,3.6,A,7,11300,A,7,550,A,7,1.0,E,8,0.025,F,8,-9900.000,?,0,-9900,-9900,?,0
11/28/1986,13:00,483,1405,98,1,9,2,1,9,98,1,13,11400,1,9,100,1,9,11300,1,13,3910,1,18,10,A,7,10,A,7,3.3,A,7,2.2,A,7,93,A,7,931,A,7,40,A,7,3.1,A,7,16100,A,7,120,A,7,0.9,E,8,0.025,F,8,-9900.000,?,0,-9900,-9900,?,0
11/28/1986,14:00,403,1405,87,1,9,0,1,9,87,1,13,9900,1,9,0,1,9,9900,1,13,3300,1,18,10,A,7,10,A,7,3.3,A,7,2.2,A,7,93,A,7,931,A,7,40,A,7,3.6,A,7,11300,A,7,120,A,7,0.9,E,8,0.025,F,8,-9900.000,?,0,-9900,-9900,?,0
11/28/1986,15:00,270,1405,54,1,13,1,1,9,54,1,13,6200,1,13,0,1,9,6200,1,13,1970,1,21,10,A,7,10,A,7,2.8,A,7,2.2,A,7,96,A,7,932,A,7,60,A,7,3.1,A,7,9700,A,7,120,A,7,0.9,E,8,0.025,F,8,-9900.000,?,0,-9900,-9900,?,0
11/28/1986,16:00,97,1405,17,1,13,0,1,9,17,1,13,1900,1,13,0,1,9,1900,1,13,600,1,21,10,A,7,10,A,7,2.8,A,7,2.2,A,7,96,A,7,933,A,7,360,A,7,3.1,A,7,16100,A,7,120,A,7,0.9,E,8,0.025,F,8,-9900.000,?,0,-9900,-9900,?,0
11/28/1986,17:00,0,35,0,1,0,0,1,0,0,1,0,0,1,1,0,1,2,0,1,2,0,1,1,10,A,7,10,A,7,2.2,A,7,1.7,A,7,96,A,7,933,A,7,40,A,7,2.6,A,7,32200,A,7,1370,A,7,0.9,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
11/28/1986,18:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,2.8,A,7,1.7,A,7,93,A,7,933,A,7,350,A,7,1.5,A,7,32200,A,7,310,A,7,0.9,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
11/28/1986,19:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,2.2,A,7,1.7,A,7,96,A,7,933,A,7,310,A,7,2.6,A,7,24100,A,7,460,A,7,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
11/28/1986,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,2.2,A,7,1.7,A,7,96,A,7,934,A,7,320,A,7,2.1,A,7,24100,A,7,460,A,7,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
11/28/1986,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,1.1,A,7,1.1,A,7,100,A,7,934,A,7,270,A,7,2.1,A,7,24100,A,7,460,A,7,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
11/28/1986,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,1.1,A,7,1.1,A,7,100,A,7,934,A,7,280,A,7,1.5,A,7,32200,A,7,1130,A,7,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
11/28/1986,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,A,7,3,A,7,0.0,A,7,0.0,A,7,100,A,7,934,A,7,0,A,7,0.0,A,7,24100,A,7,77777,A,7,0.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
11/28/1986,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,A,7,9,A,7,-0.6,A,7,-0.6,A,7,100,A,7,935,A,7,260,A,7,2.6,A,7,16100,A,7,210,A,7,0.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
11/29/1986,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,0.0,A,7,-0.6,A,7,96,A,7,935,A,7,320,A,7,1.5,A,7,8000,A,7,120,A,7,0.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
11/29/1986,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7,A,7,6,A,7,0.0,A,7,-0.6,A,7,96,A,7,935,A,7,360,A,7,2.1,A,7,8000,A,7,120,A,7,0.6,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
11/29/1986,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-0.6,A,7,-0.6,A,7,100,A,7,936,A,7,40,A,7,1.5,A,7,400,A,7,30,A,7,0.6,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
11/29/1986,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-0.6,A,7,-0.6,A,7,100,A,7,936,A,7,50,A,7,2.6,A,7,8000,A,7,240,A,7,0.6,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
11/29/1986,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,0.0,A,7,-0.6,A,7,96,A,7,936,A,7,350,A,7,3.1,A,7,9700,A,7,310,A,7,0.6,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
11/29/1986,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,0.0,A,7,-0.6,A,7,96,A,7,937,A,7,320,A,7,2.6,A,7,9700,A,7,310,A,7,0.6,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
11/29/1986,07:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,0.0,A,7,-1.1,A,7,92,A,7,938,A,7,310,A,7,3.1,A,7,11300,A,7,340,A,7,0.6,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
11/29/1986,08:00,49,1019,19,1,13,0,1,9,19,1,13,2100,1,13,0,1,9,2100,1,13,610,1,21,10,A,7,10,A,7,0.0,A,7,-0.6,A,7,96,A,7,938,A,7,30,A,7,2.1,A,7,11300,A,7,370,A,7,0.6,E,8,0.033,F,8,-9900.000,?,0,-9900,-9900,?,0
11/29/1986,09:00,222,1406,68,1,13,1,1,9,68,1,13,7500,1,13,0,1,9,7500,1,13,2100,1,21,10,A,7,10,A,7,0.0,A,7,-1.7,A,7,89,A,7,939,A,7,60,A,7,1.5,A,7,11300,A,7,400,A,7,0.6,E,8,0.033,F,8,-9900.000,?,0,-9900,-9900,?,0
11/29/1986,10:00,367,1406,122,1,9,0,1,9,122,1,13,13400,1,9,0,1,9,13400,1,13,3900,1,18,10,A,7,10,A,7,0.6,A,7,-1.1,A,7,89,A,7,940,A,7,300,A,7,3.1,A,7,12900,A,7,400,A,7,0.6,E,8,0.033,F,8,-9900.000,?,0,-9900,-9900,?,0
11/29/1986,11:00,463,1406,153,1,9,2,1,9,153,1,13,17000,1,9,100,1,9,16900,1,13,5150,1,18,10,A,7,10,A,7,0.6,A,7,-1.1,A,7,89,A,7,940,A,7,50,A,7,1.5,A,7,12900,A,7,120,A,7,0.5,E,8,0.033,F,8,-9900.000,?,0,-9900,-9900,?,0
11/29/1986,12:00,501,1406,178,1,9,1,1,9,178,1,13,19600,1,9,100,1,9,19600,1,13,5900,1,18,10,A,7,10,A,7,1.1,A,7,-2.2,A,7,79,A,7,940,A,7,0,A,7,0.0,A,7,12900,A,7,340,A,7,0.5,E,8,0.033,F,8,-9900.000,?,0,-9900,-9900,?,0
11/29/1986,13:00,480,1406,172,1,9,0,1,9,172,1,13,18900,1,9,0,1,9,18900,1,13,5610,1,18,10,A,7,10,A,7,1.1,A,7,-2.2,A,7,79,A,7,941,A,7,280,A,7,3.1,A,7,12900,A,7,430,A,7,0.5,E,8,0.033,F,8,-9900.000,?,0,-9900,-9900,?,0
11/29/1986,14:00,400,1406,144,1,9,1,1,9,144,1,13,15800,1,9,100,1,9,15700,1,13,4500,1,18,10,A,7,10,A,7,1.1,A,7,-1.7,A,7,82,A,7,941,A,7,260,A,7,3.6,A,7,16100,A,7,430,A,7,0.5,E,8,0.033,F,8,-9900.000,?,0,-9900,-9900,?,0
11/29/1986,15:00,268,1406,89,1,13,64,1,9,77,1,13,9800,1,13,5200,1,9,8800,1,13,1870,1,21,9,A,7,9,A,7,0.6,A,7,-2.2,A,7,82,A,7,941,A,7,220,A,7,2.6,A,7,24100,A,7,430,A,7,0.5,E,8,0.033,F,8,-9900.000,?,0,-9900,-9900,?,0
11/29/1986,16:00,94,1406,38,1,13,124,1,13,28,1,13,3700,1,13,5000,1,13,3400,1,13,510,1,23,9,A,7,4,A,7,0.0,A,7,-2.2,A,7,85,A,7,941,A,7,200,A,7,2.6,A,7,24100,A,7,77777,A,7,0.5,E,8,0.033,F,8,-9900.000,?,0,-9900,-9900,?,0
11/29/1986,17:00,0,12,0,1,0,0,1,0,0,1,0,0,1,1,0,1,2,0,1,2,0,1,1,10,A,7,8,A,7,0.0,A,7,-1.7,A,7,89,A,7,942,A,7,220,A,7,2.6,A,7,24100,A,7,430,A,7,0.5,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
11/29/1986,18:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,0.0,A,7,-2.2,A,7,85,A,7,943,A,7,240,A,7,3.1,A,7,24100,A,7,430,A,7,0.6,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
11/29/1986,19:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,0.0,A,7,-2.2,A,7,85,A,7,943,A,7,200,A,7,2.6,A,7,19300,A,7,310,A,7,0.6,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
11/29/1986,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,0.0,A,7,-2.2,A,7,85,A,7,944,A,7,170,A,7,3.6,A,7,19300,A,7,310,A,7,0.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
11/29/1986,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-0.6,A,7,-2.2,A,7,89,A,7,944,A,7,0,A,7,0.0,A,7,24100,A,7,310,A,7,0.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
11/29/1986,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-0.6,A,7,-1.7,A,7,92,A,7,944,A,7,170,A,7,4.1,A,7,24100,A,7,310,A,7,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
11/29/1986,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-0.6,A,7,-1.7,A,7,92,A,7,944,A,7,190,A,7,2.6,A,7,24100,A,7,210,A,7,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
11/29/1986,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-0.6,A,7,-1.1,A,7,96,A,7,945,A,7,0,A,7,0.0,A,7,24100,A,7,210,A,7,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
11/30/1986,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,0.0,A,7,-1.1,A,7,92,A,7,945,A,7,0,A,7,0.0,A,7,24100,A,7,210,A,7,0.9,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
11/30/1986,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,0.0,A,7,-1.1,A,7,92,A,7,945,A,7,60,A,7,2.6,A,7,24100,A,7,760,A,7,0.9,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
11/30/1986,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,0.0,A,7,-1.1,A,7,92,A,7,945,A,7,30,A,7,1.5,A,7,24100,A,7,760,A,7,1.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
11/30/1986,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,0.0,A,7,-1.1,A,7,92,A,7,946,A,7,40,A,7,1.5,A,7,24100,A,7,760,A,7,1.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
11/30/1986,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,0.0,A,7,-0.6,A,7,96,A,7,945,A,7,0,A,7,0.0,A,7,24100,A,7,760,A,7,1.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
11/30/1986,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,0.0,A,7,-0.6,A,7,96,A,7,946,A,7,0,A,7,0.0,A,7,24100,A,7,760,A,7,1.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
11/30/1986,07:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,0.0,A,7,-0.6,A,7,96,A,7,945,A,7,110,A,7,2.6,A,7,32200,A,7,850,A,7,1.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
11/30/1986,08:00,46,996,19,1,13,3,1,9,18,1,13,2000,1,13,0,1,9,2000,1,13,590,1,21,10,A,7,10,A,7,0.6,A,7,0.0,A,7,96,A,7,946,A,7,110,A,7,2.6,A,7,32200,A,7,730,A,7,1.1,E,8,0.018,F,8,-9900.000,?,0,-9900,-9900,?,0
11/30/1986,09:00,217,1406,52,1,13,9,1,9,50,1,13,5800,1,13,200,1,9,5700,1,13,1710,1,21,10,A,7,10,A,7,1.1,A,7,0.0,A,7,92,A,7,946,A,7,110,A,7,1.5,A,7,32200,A,7,1370,A,7,1.1,E,8,0.018,F,8,-9900.000,?,0,-9900,-9900,?,0
11/30/1986,10:00,363,1406,137,1,9,12,1,9,134,1,13,14900,1,9,800,1,9,14700,1,13,4050,1,18,10,A,7,10,A,7,1.7,A,7,0.0,A,7,89,A,7,946,A,7,120,A,7,3.1,A,7,32200,A,7,3350,A,7,1.1,E,8,0.018,F,8,-9900.000,?,0,-9900,-9900,?,0
11/30/1986,11:00,459,1406,285,1,13,579,1,13,94,1,13,29000,1,13,51800,1,13,12000,1,13,1720,1,23,10,A,7,5,A,7,3.3,A,7,-0.6,A,7,76,A,7,946,A,7,110,A,7,3.6,A,7,48300,A,7,77777,A,7,1.1,E,8,0.018,F,8,-9900.000,?,0,-9900,-9900,?,0
11/30/1986,12:00,498,1406,262,1,13,479,1,13,91,1,13,27000,1,13,44100,1,13,11300,1,13,1720,1,23,10,A,7,6,A,7,3.9,A,7,-1.7,A,7,67,A,7,946,A,7,150,A,7,4.1,A,7,48300,A,7,3350,A,7,1.1,E,8,0.018,F,8,-9900.000,?,0,-9900,-9900,?,0
11/30/1986,13:00,477,1406,202,1,9,142,1,9,154,1,13,21800,1,9,13400,1,9,17300,1,13,3500,1,18,10,A,7,8,A,7,4.4,A,7,-1.7,A,7,65,A,7,945,A,7,130,A,7,4.1,A,7,48300,A,7,3350,A,7,1.1,E,8,0.018,F,8,-9900.000,?,0,-9900,-9900,?,0
11/30/1986,14:00,397,1406,159,1,9,63,1,9,141,1,13,17400,1,9,5700,1,9,15700,1,13,3440,1,18,10,A,7,8,A,7,4.4,A,7,-1.1,A,7,68,A,7,945,A,7,100,A,7,4.1,A,7,48300,A,7,3350,A,7,1.2,E,8,0.018,F,8,-9900.000,?,0,-9900,-9900,?,0
11/30/1986,15:00,265,1406,124,1,13,296,1,13,68,1,13,12800,1,13,21600,1,13,8700,1,13,1250,1,23,10,A,7,5,A,7,4.4,A,7,-1.1,A,7,68,A,7,944,A,7,110,A,7,3.6,A,7,48300,A,7,77777,A,7,1.2,E,8,0.018,F,8,-9900.000,?,0,-9900,-9900,?,0
11/30/1986,16:00,92,1406,29,1,13,33,1,13,26,1,13,3100,1,13,1500,1,13,3000,1,13,540,1,23,9,A,7,6,A,7,3.3,A,7,-1.7,A,7,70,A,7,944,A,7,120,A,7,3.6,A,7,48300,A,7,6710,A,7,1.2,E,8,0.018,F,8,-9900.000,?,0,-9900,-9900,?,0
11/30/1986,17:00,0,12,0,1,0,0,1,0,0,1,0,0,1,1,0,1,2,0,1,2,0,1,1,10,A,7,8,A,7,2.2,A,7,-1.1,A,7,79,A,7,943,A,7,110,A,7,2.6,A,7,48300,A,7,3050,A,7,1.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
11/30/1986,18:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,2.2,A,7,-1.1,A,7,79,A,7,943,A,7,130,A,7,2.1,A,7,48300,A,7,3050,A,7,1.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
11/30/1986,19:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,2.2,A,7,-0.6,A,7,82,A,7,942,A,7,80,A,7,2.6,A,7,48300,A,7,1980,A,7,1.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
11/30/1986,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,1.7,A,7,-0.6,A,7,85,A,7,942,A,7,40,A,7,2.1,A,7,48300,A,7,1980,A,7,1.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
11/30/1986,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,1.7,A,7,-0.6,A,7,85,A,7,941,A,7,50,A,7,2.6,A,7,48300,A,7,2740,A,7,1.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
11/30/1986,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,0.5,A,7,-1.6,A,7,82,A,7,940,A,7,60,A,7,2.2,A,7,48300,A,7,1980,A,7,1.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
11/30/1986,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-0.6,A,7,-2.7,A,7,92,A,7,939,A,7,30,A,7,1.9,A,7,32200,A,7,2740,A,7,1.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
11/30/1986,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-1.8,A,7,-3.8,A,7,92,A,7,938,A,7,40,A,7,1.5,A,7,32200,A,7,2740,A,7,1.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
12/01/1976,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,-3.0,A,7,-4.9,A,7,88,A,7,950,A,7,300,A,7,1.1,A,7,32200,A,7,77777,A,7,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
12/01/1976,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,-4.2,B,8,-6.0,B,8,88,B,8,950,B,8,320,B,8,0.7,B,8,-9900,?,0,77777,B,8,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
12/01/1976,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,-5.4,B,8,-7.1,B,8,88,B,8,950,B,8,340,B,8,0.4,B,8,-9900,?,0,77777,B,8,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
12/01/1976,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,-6.7,A,7,-8.3,A,7,88,A,7,950,A,7,0,A,7,0.0,A,7,32200,A,7,77777,A,7,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
12/01/1976,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,-7.1,B,8,-8.8,B,8,91,B,8,950,B,8,20,B,8,0.5,B,8,-9900,?,0,77777,B,8,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
12/01/1976,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,-7.4,B,8,-8.8,B,8,93,B,8,950,B,8,50,B,8,1.0,B,8,-9900,?,0,77777,B,8,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
12/01/1976,07:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,-7.8,A,7,-8.3,A,7,96,A,7,950,A,7,70,A,7,1.5,A,7,11300,A,7,77777,A,7,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
12/01/1976,08:00,42,950,18,1,13,69,1,9,12,1,13,1700,1,13,2300,1,9,1600,1,13,210,1,21,3,B,8,1,B,8,-6.7,B,8,-8.2,B,8,93,B,8,950,B,8,60,B,8,1.5,B,8,-9900,?,0,77777,B,8,0.8,E,8,0.078,F,8,-9900.000,?,0,-9900,-9900,?,0
12/01/1976,09:00,211,1407,81,1,13,246,1,9,44,1,13,8500,1,13,16100,1,9,6100,1,13,780,1,21,5,B,8,1,B,8,-5.5,B,8,-7.3,B,8,91,B,8,950,B,8,50,B,8,1.5,B,8,-9900,?,0,77777,B,8,0.8,E,8,0.078,F,8,-9900.000,?,0,-9900,-9900,?,0
12/01/1976,10:00,357,1407,190,1,13,397,1,9,89,1,13,19700,1,13,33000,1,9,11300,1,13,1650,1,21,8,A,7,2,A,7,-4.4,A,7,-6.1,A,7,88,A,7,951,A,7,40,A,7,1.5,A,7,4800,A,7,77777,A,7,0.8,E,8,0.078,F,8,-9900.000,?,0,-9900,-9900,?,0
12/01/1976,11:00,453,1407,257,1,9,541,1,9,83,1,13,26600,1,9,48600,1,9,10900,1,13,1550,1,18,8,B,8,2,B,8,-2.9,B,8,-5.6,B,8,84,B,8,950,B,8,40,B,8,1.9,B,8,-9900,?,0,77777,B,8,0.8,E,8,0.078,F,8,-9900.000,?,0,-9900,-9900,?,0
12/01/1976,12:00,493,1407,265,1,9,480,1,9,97,1,13,28400,1,9,44600,1,9,12700,1,13,1820,1,18,8,B,8,2,B,8,-1.5,B,8,-4.9,B,8,79,B,8,950,B,8,50,B,8,2.2,B,8,-9900,?,0,77777,B,8,0.8,E,8,0.078,F,8,-9900.000,?,0,-9900,-9900,?,0
12/01/1976,13:00,472,1407,266,1,9,480,1,9,104,1,13,28100,1,9,44000,1,9,13200,1,13,1960,1,18,8,A,7,2,A,7,0.0,A,7,-3.9,A,7,75,A,7,949,A,7,50,A,7,2.6,A,7,9700,A,7,77777,A,7,0.8,E,8,0.078,F,8,-9900.000,?,0,-9900,-9900,?,0
12/01/1976,14:00,394,1407,208,1,9,429,1,9,88,1,13,21900,1,9,37100,1,9,11500,1,13,1630,1,18,8,B,8,2,B,8,-0.4,B,8,-4.0,B,8,78,B,8,949,B,8,40,B,8,2.4,B,8,-9900,?,0,77777,B,8,0.8,E,8,0.078,F,8,-9900.000,?,0,-9900,-9900,?,0
12/01/1976,15:00,262,1407,123,1,13,362,1,9,55,1,13,12900,1,13,26400,1,9,8000,1,13,990,1,21,8,B,8,2,B,8,-0.7,B,8,-3.8,B,8,82,B,8,948,B,8,40,B,8,2.3,B,8,-9900,?,0,77777,B,8,0.8,E,8,0.078,F,8,-9900.000,?,0,-9900,-9900,?,0
12/01/1976,16:00,90,1396,31,1,13,92,1,9,24,1,13,3200,1,13,3400,1,9,3000,1,13,430,1,21,8,A,7,2,A,7,-1.1,A,7,-3.3,A,7,85,A,7,948,A,7,30,A,7,2.1,A,7,9700,A,7,77777,A,7,0.8,E,8,0.078,F,8,-9900.000,?,0,-9900,-9900,?,0
12/01/1976,17:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,6,B,8,2,B,8,-2.0,B,8,-4.4,B,8,87,B,8,948,B,8,10,B,8,2.1,B,8,-9900,?,0,77777,B,8,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
12/01/1976,18:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,B,8,1,B,8,-3.0,B,8,-4.9,B,8,90,B,8,947,B,8,360,B,8,2.1,B,8,-9900,?,0,77777,B,8,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
